,TEMP_MAX,UMID_MED,UF,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,CD_ESTACAO,VL_LATITUDE,VL_LONGITUDE,TEMP_MIN
1204,31.3,71.0,RN,2010-04-25,NATAL,62.0,28.7,0.8,A304,-5.83722221,-35.20805555,26.4
1205,31.0,76.6,RN,2010-04-26,NATAL,66.0,27.9,0.0,A304,-5.83722221,-35.20805555,24.4
1206,31.2,76.5,RN,2010-04-27,NATAL,62.0,27.9,0.0,A304,-5.83722221,-35.20805555,24.5
1207,31.0,76.8,RN,2010-04-28,NATAL,62.0,27.9,0.0,A304,-5.83722221,-35.20805555,25.1
1208,31.2,74.8,RN,2010-04-29,NATAL,60.0,28.0,0.0,A304,-5.83722221,-35.20805555,24.7
1209,31.6,74.5,RN,2010-04-30,NATAL,57.0,28.0,0.0,A304,-5.83722221,-35.20805555,24.8
1210,30.8,76.4,RN,2010-05-01,NATAL,65.0,28.0,0.0,A304,-5.83722221,-35.20805555,24.9
1211,30.8,76.6,RN,2010-05-02,NATAL,67.0,28.1,0.0,A304,-5.83722221,-35.20805555,25.3
1212,30.0,81.3,RN,2010-05-03,NATAL,66.0,27.0,0.0,A304,-5.83722221,-35.20805555,24.0
1213,30.8,76.5,RN,2010-05-04,NATAL,62.0,27.9,0.0,A304,-5.83722221,-35.20805555,24.4
1214,28.1,91.5,RN,2010-05-05,NATAL,77.0,24.9,0.0,A304,-5.83722221,-35.20805555,24.4
1215,30.5,81.5,RN,2010-05-06,NATAL,65.0,26.9,0.0,A304,-5.83722221,-35.20805555,23.6
1216,31.1,73.0,RN,2010-05-07,NATAL,55.0,27.6,0.0,A304,-5.83722221,-35.20805555,24.4
1217,30.8,74.0,RN,2010-05-08,NATAL,56.0,27.2,0.0,A304,-5.83722221,-35.20805555,24.0
1218,31.2,74.5,RN,2010-05-09,NATAL,55.0,27.1,0.0,A304,-5.83722221,-35.20805555,23.7
1219,30.7,75.8,RN,2010-05-10,NATAL,62.0,27.0,0.0,A304,-5.83722221,-35.20805555,23.2
1220,30.9,76.3,RN,2010-05-11,NATAL,59.0,27.7,0.0,A304,-5.83722221,-35.20805555,24.5
1221,31.1,77.7,RN,2010-05-12,NATAL,62.0,27.9,0.0,A304,-5.83722221,-35.20805555,25.4
1222,30.7,78.8,RN,2010-05-13,NATAL,67.0,28.1,0.0,A304,-5.83722221,-35.20805555,25.5
1223,30.9,74.0,RN,2010-05-14,NATAL,64.0,28.1,0.0,A304,-5.83722221,-35.20805555,25.3
1224,30.9,76.0,RN,2010-05-15,NATAL,63.0,27.6,0.0,A304,-5.83722221,-35.20805555,24.3
1225,31.1,74.5,RN,2010-05-16,NATAL,62.0,27.3,0.0,A304,-5.83722221,-35.20805555,23.6
1226,31.2,72.7,RN,2010-05-17,NATAL,54.0,27.5,0.0,A304,-5.83722221,-35.20805555,23.9
1227,31.1,75.2,RN,2010-05-18,NATAL,53.0,27.2,0.0,A304,-5.83722221,-35.20805555,24.3
1228,31.0,72.8,RN,2010-05-19,NATAL,55.0,27.3,0.0,A304,-5.83722221,-35.20805555,23.8
1229,30.5,72.9,RN,2010-05-20,NATAL,55.0,27.1,0.0,A304,-5.83722221,-35.20805555,23.4
1230,30.5,71.0,RN,2010-05-21,NATAL,58.0,27.5,0.0,A304,-5.83722221,-35.20805555,24.1
1231,31.3,74.7,RN,2010-05-22,NATAL,61.0,27.7,0.0,A304,-5.83722221,-35.20805555,24.0
1232,31.2,75.5,RN,2010-05-23,NATAL,64.0,28.1,0.0,A304,-5.83722221,-35.20805555,24.9
1233,29.9,77.9,RN,2010-05-24,NATAL,65.0,27.4,0.2,A304,-5.83722221,-35.20805555,24.4
1234,30.3,84.3,RN,2010-05-25,NATAL,64.0,25.8,0.0,A304,-5.83722221,-35.20805555,23.8
1235,30.2,81.0,RN,2010-05-26,NATAL,65.0,26.8,0.0,A304,-5.83722221,-35.20805555,24.1
1236,30.5,75.8,RN,2010-05-27,NATAL,63.0,27.5,0.2,A304,-5.83722221,-35.20805555,24.1
1237,30.9,75.1,RN,2010-05-28,NATAL,55.0,27.3,3.2,A304,-5.83722221,-35.20805555,24.1
1238,30.8,76.2,RN,2010-05-29,NATAL,54.0,27.5,3.8,A304,-5.83722221,-35.20805555,24.5
1239,31.2,75.7,RN,2010-05-30,NATAL,57.0,27.8,3.2,A304,-5.83722221,-35.20805555,24.4
1240,28.1,87.5,RN,2010-05-31,NATAL,77.0,25.6,0.6,A304,-5.83722221,-35.20805555,23.9
1241,30.1,81.5,RN,2010-06-01,NATAL,65.0,26.4,0.0,A304,-5.83722221,-35.20805555,23.2
1242,30.6,77.0,RN,2010-06-02,NATAL,63.0,27.5,0.0,A304,-5.83722221,-35.20805555,24.1
1243,30.5,77.7,RN,2010-06-03,NATAL,67.0,27.7,0.2,A304,-5.83722221,-35.20805555,25.0
1244,29.5,83.0,RN,2010-06-04,NATAL,64.0,26.3,0.2,A304,-5.83722221,-35.20805555,24.1
1245,30.6,78.8,RN,2010-06-05,NATAL,59.0,26.6,0.0,A304,-5.83722221,-35.20805555,22.9
1246,30.1,79.5,RN,2010-06-06,NATAL,67.0,26.9,0.0,A304,-5.83722221,-35.20805555,24.0
1247,31.0,68.1,RN,2010-06-07,NATAL,49.0,28.1,0.0,A304,-5.83722221,-35.20805555,26.4
1248,30.2,75.3,RN,2010-06-08,NATAL,58.0,26.5,0.0,A304,-5.83722221,-35.20805555,22.9
1249,30.1,76.1,RN,2010-06-09,NATAL,59.0,26.0,0.0,A304,-5.83722221,-35.20805555,22.5
1250,30.3,76.8,RN,2010-06-10,NATAL,59.0,26.2,0.0,A304,-5.83722221,-35.20805555,22.6
1251,30.2,75.4,RN,2010-06-11,NATAL,60.0,26.8,0.0,A304,-5.83722221,-35.20805555,24.1
1252,30.5,75.2,RN,2010-06-12,NATAL,56.0,26.6,28.0,A304,-5.83722221,-35.20805555,23.4
1253,29.2,77.6,RN,2010-06-13,NATAL,61.0,25.7,0.6,A304,-5.83722221,-35.20805555,24.0
1254,27.3,84.5,RN,2010-06-14,NATAL,70.0,23.9,0.0,A304,-5.83722221,-35.20805555,21.8
1255,25.9,85.1,RN,2010-06-15,NATAL,79.0,23.7,0.0,A304,-5.83722221,-35.20805555,22.2
1256,30.0,80.4,RN,2010-06-16,NATAL,61.0,25.7,0.0,A304,-5.83722221,-35.20805555,22.6
1257,26.2,91.8,RN,2010-06-17,NATAL,83.0,24.4,0.0,A304,-5.83722221,-35.20805555,23.2
1258,29.7,78.1,RN,2010-06-18,NATAL,63.0,27.0,64.0,A304,-5.83722221,-35.20805555,24.0
1259,29.8,70.5,RN,2010-06-19,NATAL,58.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.5
1260,29.7,78.5,RN,2010-06-20,NATAL,62.0,25.8,0.0,A304,-5.83722221,-35.20805555,22.7
1261,29.7,76.8,RN,2010-06-21,NATAL,62.0,26.3,0.0,A304,-5.83722221,-35.20805555,23.1
1262,29.1,80.5,RN,2010-06-22,NATAL,67.0,26.0,0.0,A304,-5.83722221,-35.20805555,23.4
1263,29.5,77.6,RN,2010-06-23,NATAL,61.0,26.6,0.0,A304,-5.83722221,-35.20805555,23.1
1264,29.7,69.3,RN,2010-06-24,NATAL,48.0,26.0,0.0,A304,-5.83722221,-35.20805555,22.3
1265,30.0,74.3,RN,2010-06-25,NATAL,58.0,25.7,0.0,A304,-5.83722221,-35.20805555,21.9
1266,29.7,75.3,RN,2010-06-26,NATAL,60.0,25.9,0.0,A304,-5.83722221,-35.20805555,23.0
1267,30.1,71.8,RN,2010-06-27,NATAL,60.0,26.3,0.0,A304,-5.83722221,-35.20805555,22.0
1268,30.1,79.4,RN,2010-06-28,NATAL,63.0,25.5,0.0,A304,-5.83722221,-35.20805555,22.7
1269,28.8,77.1,RN,2010-06-29,NATAL,62.0,25.4,0.0,A304,-5.83722221,-35.20805555,23.4
1270,29.9,73.9,RN,2010-06-30,NATAL,49.0,25.9,0.0,A304,-5.83722221,-35.20805555,22.6
1271,26.7,81.5,RN,2010-07-01,NATAL,71.0,24.6,0.0,A304,-5.83722221,-35.20805555,23.4
1272,28.8,83.6,RN,2010-07-02,NATAL,64.0,24.5,0.0,A304,-5.83722221,-35.20805555,23.0
1273,28.3,80.1,RN,2010-07-03,NATAL,64.0,24.7,0.0,A304,-5.83722221,-35.20805555,22.3
1274,29.2,71.8,RN,2010-07-04,NATAL,57.0,25.4,0.0,A304,-5.83722221,-35.20805555,21.9
1275,29.8,72.4,RN,2010-07-05,NATAL,48.0,25.5,0.0,A304,-5.83722221,-35.20805555,21.7
1276,29.6,73.3,RN,2010-07-06,NATAL,49.0,25.6,0.0,A304,-5.83722221,-35.20805555,22.3
1277,26.3,82.3,RN,2010-07-07,NATAL,68.0,23.7,0.0,A304,-5.83722221,-35.20805555,23.5
1278,28.7,82.5,RN,2010-07-08,NATAL,66.0,24.8,0.0,A304,-5.83722221,-35.20805555,22.0
1279,27.1,86.1,RN,2010-07-09,NATAL,75.0,24.7,0.0,A304,-5.83722221,-35.20805555,22.6
1280,28.8,80.0,RN,2010-07-10,NATAL,66.0,25.7,0.0,A304,-5.83722221,-35.20805555,22.0
1281,30.1,81.3,RN,2010-07-11,NATAL,61.0,25.4,0.0,A304,-5.83722221,-35.20805555,22.4
1282,29.2,82.7,RN,2010-07-12,NATAL,66.0,25.3,0.0,A304,-5.83722221,-35.20805555,23.0
1283,29.2,78.9,RN,2010-07-13,NATAL,65.0,26.3,0.0,A304,-5.83722221,-35.20805555,23.0
1284,29.4,73.8,RN,2010-07-14,NATAL,63.0,26.7,0.0,A304,-5.83722221,-35.20805555,23.3
1285,29.1,79.3,RN,2010-07-15,NATAL,62.0,25.7,0.0,A304,-5.83722221,-35.20805555,22.6
1286,26.4,86.2,RN,2010-07-16,NATAL,76.0,24.4,0.0,A304,-5.83722221,-35.20805555,22.9
1287,29.6,80.5,RN,2010-07-17,NATAL,66.0,26.0,0.0,A304,-5.83722221,-35.20805555,23.3
1288,29.4,74.8,RN,2010-07-18,NATAL,57.0,25.1,0.0,A304,-5.83722221,-35.20805555,21.9
1289,29.5,71.3,RN,2010-07-19,NATAL,52.0,25.2,0.0,A304,-5.83722221,-35.20805555,21.4
1290,29.3,71.7,RN,2010-07-20,NATAL,53.0,25.1,0.0,A304,-5.83722221,-35.20805555,21.3
1291,29.2,74.5,RN,2010-07-21,NATAL,61.0,25.2,0.0,A304,-5.83722221,-35.20805555,21.7
1292,28.3,84.5,RN,2010-07-22,NATAL,69.0,24.0,0.0,A304,-5.83722221,-35.20805555,22.4
1293,28.5,79.4,RN,2010-07-23,NATAL,62.0,24.8,0.0,A304,-5.83722221,-35.20805555,22.0
1294,28.5,73.4,RN,2010-07-24,NATAL,57.0,24.9,0.0,A304,-5.83722221,-35.20805555,23.1
1295,24.9,87.3,RN,2010-07-25,NATAL,77.0,23.2,0.0,A304,-5.83722221,-35.20805555,21.7
1296,26.0,81.1,RN,2010-07-26,NATAL,70.0,23.7,0.0,A304,-5.83722221,-35.20805555,21.6
1297,28.7,77.7,RN,2010-07-27,NATAL,59.0,24.8,0.0,A304,-5.83722221,-35.20805555,21.9
1298,28.9,76.6,RN,2010-07-28,NATAL,57.0,25.2,2.6,A304,-5.83722221,-35.20805555,22.5
1299,28.3,77.9,RN,2010-07-29,NATAL,60.0,24.4,1.6,A304,-5.83722221,-35.20805555,21.9
1300,29.5,72.5,RN,2010-07-30,NATAL,44.0,25.0,0.4,A304,-5.83722221,-35.20805555,20.9
1301,26.6,88.4,RN,2010-07-31,NATAL,71.0,23.4,15.4,A304,-5.83722221,-35.20805555,21.8
1302,28.0,78.7,RN,2010-08-01,NATAL,57.0,24.4,6.4,A304,-5.83722221,-35.20805555,21.8
1303,28.7,81.0,RN,2010-08-02,NATAL,61.0,24.3,0.0,A304,-5.83722221,-35.20805555,21.5
1304,27.1,82.9,RN,2010-08-03,NATAL,64.0,23.6,7.6,A304,-5.83722221,-35.20805555,22.0
1305,29.1,76.5,RN,2010-08-04,NATAL,52.0,24.6,0.0,A304,-5.83722221,-35.20805555,21.2
1306,28.8,77.1,RN,2010-08-05,NATAL,60.0,23.9,0.4,A304,-5.83722221,-35.20805555,20.1
1307,28.1,77.1,RN,2010-08-06,NATAL,57.0,23.9,1.4,A304,-5.83722221,-35.20805555,20.4
1308,28.8,74.3,RN,2010-08-07,NATAL,51.0,25.1,0.0,A304,-5.83722221,-35.20805555,21.9
1309,29.2,73.5,RN,2010-08-08,NATAL,54.0,24.9,0.0,A304,-5.83722221,-35.20805555,20.9
1310,28.8,80.6,RN,2010-08-09,NATAL,61.0,24.2,0.0,A304,-5.83722221,-35.20805555,22.5
1311,28.5,77.5,RN,2010-08-10,NATAL,59.0,24.8,26.8,A304,-5.83722221,-35.20805555,22.2
1312,28.9,72.7,RN,2010-08-11,NATAL,55.0,24.3,0.0,A304,-5.83722221,-35.20805555,20.7
1313,28.5,70.4,RN,2010-08-12,NATAL,58.0,24.4,0.0,A304,-5.83722221,-35.20805555,21.5
1314,28.3,76.7,RN,2010-08-13,NATAL,60.0,24.1,4.6,A304,-5.83722221,-35.20805555,20.8
1315,28.5,74.1,RN,2010-08-14,NATAL,60.0,24.5,0.0,A304,-5.83722221,-35.20805555,20.1
1316,29.3,74.3,RN,2010-08-15,NATAL,54.0,24.7,0.0,A304,-5.83722221,-35.20805555,20.8
1317,28.8,78.0,RN,2010-08-16,NATAL,63.0,25.1,0.0,A304,-5.83722221,-35.20805555,21.1
1318,28.7,73.0,RN,2010-08-17,NATAL,56.0,25.3,0.0,A304,-5.83722221,-35.20805555,22.3
1319,28.6,72.6,RN,2010-08-18,NATAL,56.0,24.6,0.0,A304,-5.83722221,-35.20805555,21.7
1320,29.0,68.1,RN,2010-08-19,NATAL,53.0,24.4,0.2,A304,-5.83722221,-35.20805555,20.5
1321,28.5,70.8,RN,2010-08-20,NATAL,54.0,24.5,0.0,A304,-5.83722221,-35.20805555,20.7
1322,28.5,80.2,RN,2010-08-21,NATAL,66.0,24.3,0.0,A304,-5.83722221,-35.20805555,21.9
1323,27.5,86.9,RN,2010-08-22,NATAL,71.0,24.0,26.6,A304,-5.83722221,-35.20805555,22.6
1324,28.1,76.9,RN,2010-08-23,NATAL,57.0,24.3,6.2,A304,-5.83722221,-35.20805555,21.8
1325,28.2,80.5,RN,2010-08-24,NATAL,66.0,24.3,0.6,A304,-5.83722221,-35.20805555,21.6
1326,29.4,77.8,RN,2010-08-25,NATAL,56.0,24.8,1.4,A304,-5.83722221,-35.20805555,21.6
1327,29.4,78.0,RN,2010-08-26,NATAL,55.0,25.1,0.0,A304,-5.83722221,-35.20805555,22.3
1328,28.2,80.6,RN,2010-08-27,NATAL,67.0,25.0,1.6,A304,-5.83722221,-35.20805555,22.7
1329,29.0,74.8,RN,2010-08-28,NATAL,57.0,25.0,1.0,A304,-5.83722221,-35.20805555,21.3
1330,28.7,79.9,RN,2010-08-29,NATAL,67.0,25.1,0.4,A304,-5.83722221,-35.20805555,22.4
1331,29.2,73.2,RN,2010-08-30,NATAL,52.0,25.2,0.4,A304,-5.83722221,-35.20805555,21.6
1332,28.7,76.4,RN,2010-08-31,NATAL,61.0,25.2,1.8,A304,-5.83722221,-35.20805555,22.1
1333,28.8,70.6,RN,2010-09-01,NATAL,53.0,25.5,0.0,A304,-5.83722221,-35.20805555,22.1
1334,28.5,73.6,RN,2010-09-02,NATAL,57.0,25.2,1.2,A304,-5.83722221,-35.20805555,22.3
1335,28.5,73.0,RN,2010-09-03,NATAL,53.0,24.5,1.2,A304,-5.83722221,-35.20805555,20.8
1336,29.4,75.8,RN,2010-09-04,NATAL,57.0,24.0,0.0,A304,-5.83722221,-35.20805555,20.6
1337,29.0,69.6,RN,2010-09-05,NATAL,48.0,24.6,0.8,A304,-5.83722221,-35.20805555,21.1
1338,29.0,66.6,RN,2010-09-06,NATAL,44.0,25.0,0.0,A304,-5.83722221,-35.20805555,20.4
1339,28.0,74.3,RN,2010-09-07,NATAL,54.0,24.2,3.0,A304,-5.83722221,-35.20805555,20.7
1340,28.1,79.5,RN,2010-09-08,NATAL,64.0,24.3,0.6,A304,-5.83722221,-35.20805555,21.3
1341,27.4,86.8,RN,2010-09-09,NATAL,74.0,24.1,6.4,A304,-5.83722221,-35.20805555,22.1
1342,29.1,75.9,RN,2010-09-10,NATAL,55.0,25.0,17.0,A304,-5.83722221,-35.20805555,22.3
1343,29.5,74.3,RN,2010-09-11,NATAL,52.0,24.6,0.2,A304,-5.83722221,-35.20805555,21.1
1344,28.9,74.2,RN,2010-09-12,NATAL,54.0,25.0,0.2,A304,-5.83722221,-35.20805555,21.6
1345,28.7,74.7,RN,2010-09-13,NATAL,60.0,25.1,0.0,A304,-5.83722221,-35.20805555,21.7
1346,29.1,75.9,RN,2010-09-14,NATAL,57.0,25.1,0.0,A304,-5.83722221,-35.20805555,21.9
1347,28.6,74.5,RN,2010-09-15,NATAL,57.0,25.1,1.4,A304,-5.83722221,-35.20805555,22.2
1348,28.7,72.4,RN,2010-09-16,NATAL,54.0,24.9,0.0,A304,-5.83722221,-35.20805555,21.2
1349,28.8,74.2,RN,2010-09-17,NATAL,62.0,25.6,0.2,A304,-5.83722221,-35.20805555,22.7
1350,28.9,73.3,RN,2010-09-18,NATAL,62.0,25.8,0.0,A304,-5.83722221,-35.20805555,22.4
1351,29.2,73.6,RN,2010-09-19,NATAL,62.0,26.1,0.0,A304,-5.83722221,-35.20805555,24.3
1352,28.9,76.3,RN,2010-09-20,NATAL,55.0,24.8,1.2,A304,-5.83722221,-35.20805555,21.7
1353,29.1,75.0,RN,2010-09-21,NATAL,58.0,25.1,0.0,A304,-5.83722221,-35.20805555,21.7
1354,28.8,72.1,RN,2010-09-22,NATAL,65.0,26.0,0.0,A304,-5.83722221,-35.20805555,23.0
1355,29.1,71.4,RN,2010-09-23,NATAL,58.0,25.3,0.0,A304,-5.83722221,-35.20805555,21.3
1356,29.2,74.5,RN,2010-09-24,NATAL,56.0,25.2,0.2,A304,-5.83722221,-35.20805555,21.5
1357,29.5,72.1,RN,2010-09-25,NATAL,59.0,26.0,0.0,A304,-5.83722221,-35.20805555,23.0
1358,29.5,71.0,RN,2010-09-26,NATAL,57.0,26.3,0.0,A304,-5.83722221,-35.20805555,25.0
1359,29.4,71.2,RN,2010-09-27,NATAL,57.0,26.2,0.0,A304,-5.83722221,-35.20805555,22.9
1360,28.5,80.0,RN,2010-09-28,NATAL,66.0,25.3,2.6,A304,-5.83722221,-35.20805555,23.1
1361,29.2,73.0,RN,2010-09-29,NATAL,63.0,26.4,0.2,A304,-5.83722221,-35.20805555,24.2
1362,29.6,74.3,RN,2010-09-30,NATAL,63.0,26.5,0.0,A304,-5.83722221,-35.20805555,24.8
1363,29.7,75.1,RN,2010-10-01,NATAL,62.0,26.6,0.0,A304,-5.83722221,-35.20805555,24.8
1364,30.8,73.5,RN,2010-10-02,NATAL,52.0,27.1,0.0,A304,-5.83722221,-35.20805555,25.2
1365,29.7,73.2,RN,2010-10-03,NATAL,55.0,26.7,0.0,A304,-5.83722221,-35.20805555,24.0
1366,30.0,72.2,RN,2010-10-04,NATAL,52.0,26.3,0.0,A304,-5.83722221,-35.20805555,22.6
1367,29.7,68.8,RN,2010-10-05,NATAL,53.0,26.1,0.0,A304,-5.83722221,-35.20805555,22.3
1368,29.6,70.1,RN,2010-10-06,NATAL,51.0,25.9,0.0,A304,-5.83722221,-35.20805555,22.0
1369,30.0,69.2,RN,2010-10-07,NATAL,56.0,26.2,0.0,A304,-5.83722221,-35.20805555,22.8
1370,30.0,70.5,RN,2010-10-08,NATAL,55.0,26.7,0.2,A304,-5.83722221,-35.20805555,23.6
1371,29.5,73.6,RN,2010-10-09,NATAL,63.0,26.5,0.0,A304,-5.83722221,-35.20805555,23.7
1372,30.0,74.1,RN,2010-10-10,NATAL,63.0,26.8,0.0,A304,-5.83722221,-35.20805555,25.3
1373,30.4,71.3,RN,2010-10-11,NATAL,53.0,27.0,0.0,A304,-5.83722221,-35.20805555,24.5
1374,29.9,72.7,RN,2010-10-12,NATAL,61.0,27.0,0.0,A304,-5.83722221,-35.20805555,25.6
1375,29.9,69.0,RN,2010-10-13,NATAL,57.0,26.8,0.0,A304,-5.83722221,-35.20805555,24.8
1376,30.3,68.1,RN,2010-10-14,NATAL,51.0,27.1,0.0,A304,-5.83722221,-35.20805555,25.4
1377,29.9,67.3,RN,2010-10-15,NATAL,53.0,26.9,0.0,A304,-5.83722221,-35.20805555,25.3
1378,29.6,68.9,RN,2010-10-16,NATAL,59.0,26.7,0.0,A304,-5.83722221,-35.20805555,24.3
1379,30.0,74.6,RN,2010-10-17,NATAL,60.0,26.3,0.4,A304,-5.83722221,-35.20805555,23.2
1380,30.0,73.3,RN,2010-10-18,NATAL,62.0,26.9,0.0,A304,-5.83722221,-35.20805555,24.4
1381,30.0,75.6,RN,2010-10-19,NATAL,63.0,26.7,0.0,A304,-5.83722221,-35.20805555,25.3
1382,30.0,74.5,RN,2010-10-20,NATAL,62.0,26.8,0.0,A304,-5.83722221,-35.20805555,24.8
1383,29.7,74.2,RN,2010-10-21,NATAL,62.0,26.8,0.0,A304,-5.83722221,-35.20805555,24.6
1384,30.0,72.9,RN,2010-10-22,NATAL,62.0,27.0,0.0,A304,-5.83722221,-35.20805555,25.2
1385,30.5,71.9,RN,2010-10-23,NATAL,58.0,27.1,0.0,A304,-5.83722221,-35.20805555,25.7
1386,30.1,71.8,RN,2010-10-24,NATAL,58.0,27.0,0.0,A304,-5.83722221,-35.20805555,25.4
1387,30.2,68.7,RN,2010-10-25,NATAL,56.0,27.0,0.0,A304,-5.83722221,-35.20805555,25.2
1388,30.1,71.0,RN,2010-10-26,NATAL,58.0,26.9,2.2,A304,-5.83722221,-35.20805555,24.5
1389,30.4,71.1,RN,2010-10-27,NATAL,60.0,27.0,0.0,A304,-5.83722221,-35.20805555,25.2
1390,30.6,70.5,RN,2010-10-28,NATAL,58.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.6
1391,30.9,72.1,RN,2010-10-29,NATAL,61.0,27.3,0.0,A304,-5.83722221,-35.20805555,25.6
1392,29.6,72.8,RN,2010-10-30,NATAL,62.0,26.8,5.0,A304,-5.83722221,-35.20805555,23.1
1393,30.2,70.7,RN,2010-10-31,NATAL,59.0,27.1,0.0,A304,-5.83722221,-35.20805555,25.5
1394,30.2,72.1,RN,2010-11-01,NATAL,59.0,27.0,1.0,A304,-5.83722221,-35.20805555,24.4
1395,30.3,67.9,RN,2010-11-02,NATAL,53.0,27.1,0.0,A304,-5.83722221,-35.20805555,25.3
1396,30.1,67.9,RN,2010-11-03,NATAL,57.0,27.0,0.0,A304,-5.83722221,-35.20805555,25.6
1397,30.3,71.3,RN,2010-11-04,NATAL,57.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.6
1398,31.0,71.7,RN,2010-11-05,NATAL,60.0,27.5,0.2,A304,-5.83722221,-35.20805555,26.0
1399,30.3,69.5,RN,2010-11-06,NATAL,53.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.2
1400,30.6,72.8,RN,2010-11-07,NATAL,62.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.6
1401,30.5,67.6,RN,2010-11-08,NATAL,54.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.9
1402,30.4,63.2,RN,2010-11-09,NATAL,49.0,27.1,0.6,A304,-5.83722221,-35.20805555,24.1
1403,30.1,73.1,RN,2010-11-10,NATAL,59.0,26.3,0.2,A304,-5.83722221,-35.20805555,22.7
1404,30.6,71.7,RN,2010-11-11,NATAL,60.0,27.3,0.2,A304,-5.83722221,-35.20805555,25.9
1405,30.4,72.8,RN,2010-11-12,NATAL,59.0,27.2,1.0,A304,-5.83722221,-35.20805555,25.3
1406,30.6,71.6,RN,2010-11-13,NATAL,50.0,26.9,0.8,A304,-5.83722221,-35.20805555,24.0
1407,30.5,68.1,RN,2010-11-14,NATAL,55.0,27.1,0.2,A304,-5.83722221,-35.20805555,25.2
1408,30.1,68.9,RN,2010-11-15,NATAL,58.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.3
1409,30.3,68.5,RN,2010-11-16,NATAL,56.0,27.1,0.0,A304,-5.83722221,-35.20805555,25.4
1410,30.3,68.6,RN,2010-11-17,NATAL,55.0,27.1,0.0,A304,-5.83722221,-35.20805555,25.6
1411,30.5,69.8,RN,2010-11-18,NATAL,57.0,26.9,0.0,A304,-5.83722221,-35.20805555,23.1
1412,30.4,72.5,RN,2010-11-19,NATAL,60.0,27.5,0.0,A304,-5.83722221,-35.20805555,25.8
1413,30.4,69.8,RN,2010-11-20,NATAL,56.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.8
1414,30.9,68.4,RN,2010-11-21,NATAL,55.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.9
1415,30.4,64.3,RN,2010-11-22,NATAL,51.0,27.1,0.0,A304,-5.83722221,-35.20805555,25.6
1416,30.1,66.7,RN,2010-11-23,NATAL,56.0,27.1,0.0,A304,-5.83722221,-35.20805555,25.7
1417,30.6,69.3,RN,2010-11-24,NATAL,57.0,27.3,0.0,A304,-5.83722221,-35.20805555,25.8
1418,30.6,69.4,RN,2010-11-25,NATAL,57.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.8
1419,30.4,70.0,RN,2010-11-26,NATAL,57.0,27.4,0.0,A304,-5.83722221,-35.20805555,26.0
1420,30.3,69.9,RN,2010-11-27,NATAL,58.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.8
1421,30.6,69.8,RN,2010-11-28,NATAL,57.0,27.5,0.0,A304,-5.83722221,-35.20805555,26.0
1422,30.5,70.0,RN,2010-11-29,NATAL,57.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.2
1423,30.6,67.8,RN,2010-11-30,NATAL,56.0,27.2,0.6,A304,-5.83722221,-35.20805555,24.8
1424,30.3,72.2,RN,2010-12-01,NATAL,58.0,26.9,3.8,A304,-5.83722221,-35.20805555,23.8
1425,30.1,70.7,RN,2010-12-02,NATAL,61.0,27.1,0.8,A304,-5.83722221,-35.20805555,24.8
1426,30.5,69.3,RN,2010-12-03,NATAL,51.0,27.2,0.2,A304,-5.83722221,-35.20805555,25.7
1427,30.6,70.5,RN,2010-12-04,NATAL,60.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.6
1428,30.6,71.3,RN,2010-12-05,NATAL,59.0,27.3,0.0,A304,-5.83722221,-35.20805555,26.0
1429,30.5,71.5,RN,2010-12-06,NATAL,60.0,27.3,0.0,A304,-5.83722221,-35.20805555,25.7
1430,30.6,71.2,RN,2010-12-07,NATAL,59.0,27.3,0.0,A304,-5.83722221,-35.20805555,25.5
1431,29.9,72.6,RN,2010-12-08,NATAL,61.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.4
1432,30.0,70.5,RN,2010-12-09,NATAL,61.0,27.7,0.0,A304,-5.83722221,-35.20805555,25.9
1433,30.2,73.6,RN,2010-12-10,NATAL,64.0,27.5,0.0,A304,-5.83722221,-35.20805555,26.0
1434,30.6,72.9,RN,2010-12-11,NATAL,61.0,27.8,0.0,A304,-5.83722221,-35.20805555,26.5
1435,30.9,71.3,RN,2010-12-12,NATAL,57.0,27.4,0.2,A304,-5.83722221,-35.20805555,26.2
1436,30.5,70.5,RN,2010-12-13,NATAL,58.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.7
1437,30.5,69.9,RN,2010-12-14,NATAL,60.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.9
1438,30.5,68.7,RN,2010-12-15,NATAL,56.0,27.7,0.0,A304,-5.83722221,-35.20805555,26.0
